x,y,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20
9,4,-55,-61,-42,-44,-53,-72,-32,-44,-61,-65,-51,-62,-63,-81,-46,-59,-48,-57,-64,-80
9,4,-57,-65,-40,-44,-55,-70,-46,-48,-57,-66,-57,-67,-66,-76,-53,-59,-56,-61,-64,-82
9,4,-58,-66,-41,-44,-56,-70,-46,-46,-57,-66,-58,-67,-66,-75,-54,-61,-55,-61,-64,-83
9,4,-57,-67,-41,-43,-55,-69,-48,-46,-57,-67,-57,-67,-66,-75,-61,-61,-54,-61,-65,-84
9,4,-57,-67,-41,-43,-55,-69,-48,-46,-57,-67,-57,-67,-66,-75,-61,-61,-54,-61,-65,-84
9,4,-57,-66,-40,-44,-56,-68,-48,-44,-56,-68,-59,-66,-66,-75,-56,-63,-51,-61,-65,-82
9,4,-57,-66,-40,-44,-56,-68,-48,-44,-56,-68,-59,-66,-66,-75,-56,-63,-51,-61,-65,-82
9,4,-57,-65,-43,-45,-56,-66,-48,-45,-57,-67,-59,-67,-66,-77,-55,-64,-51,-59,-66,-83
9,4,-57,-65,-47,-45,-56,-66,-43,-45,-56,-67,-58,-67,-67,-76,-54,-64,-50,-59,-67,-85
9,5,-48,-55,-47,-51,-44,-59,-37,-50,-52,-62,-60,-64,-55,-70,-52,-62,-42,-52,-61,-73
9,5,-48,-55,-47,-51,-44,-59,-37,-50,-52,-62,-60,-64,-55,-70,-52,-62,-42,-52,-61,-73
9,5,-54,-57,-41,-53,-41,-58,-42,-48,-52,-64,-57,-62,-47,-70,-51,-60,-44,-54,-61,-73
9,5,-54,-57,-41,-53,-41,-58,-42,-48,-52,-64,-57,-62,-47,-70,-51,-60,-44,-54,-61,-73
9,5,-52,-57,-46,-54,-55,-60,-37,-47,-51,-63,-54,-64,-54,-73,-49,-62,-41,-53,-61,-76
9,5,-52,-57,-43,-52,-43,-61,-41,-47,-53,-62,-51,-63,-49,-69,-53,-60,-42,-52,-63,-72
9,5,-44,-59,-49,-59,-43,-61,-41,-49,-50,-62,-51,-63,-49,-73,-53,-59,-41,-54,-59,-74
9,5,-44,-59,-49,-59,-43,-61,-41,-49,-50,-62,-51,-63,-49,-73,-53,-59,-41,-54,-59,-74
9,5,-43,-57,-53,-58,-43,-56,-36,-49,-54,-60,-56,-63,-53,-68,-51,-56,-41,-53,-61,-73
9,5,-43,-60,-46,-59,-49,-59,-40,-50,-51,-58,-55,-67,-54,-69,-55,-62,-40,-47,-63,-77
9,6,-48,-60,-46,-52,-52,-71,-46,-55,-56,-69,-60,-69,-54,-78,-56,-68,-47,-54,-65,-83
9,6,-48,-56,-83,-54,-52,-73,-41,-59,-55,-65,-60,-71,-59,-80,-57,-70,-49,-52,-65,-82
9,6,-48,-55,-44,-53,-57,-71,-41,-57,-54,-67,-58,-71,-59,-77,-60,-70,-45,-52,-65,-81
9,6,-45,-54,-43,-53,-57,-68,-41,-56,-54,-69,-58,-70,-61,-78,-60,-70,-45,-52,-67,-83
9,6,-45,-54,-43,-53,-57,-68,-41,-56,-54,-69,-58,-70,-61,-78,-60,-70,-45,-52,-67,-83
9,6,-46,-53,-43,-53,-58,-71,-44,-55,-54,-67,-57,-72,-64,-77,-59,-70,-44,-51,-67,-83
9,6,-50,-54,-42,-53,-58,-68,-43,-53,-60,-69,-60,-72,-59,-77,-55,-69,-46,-62,-67,-84
9,6,-50,-55,-43,-54,-58,-68,-42,-53,-59,-70,-60,-72,-58,-78,-55,-71,-45,-60,-68,-84
9,6,-44,-55,-40,-53,-58,-66,-42,-55,-59,-70,-60,-71,-58,-78,-55,-69,-45,-60,-68,-83
9,6,-46,-54,-43,-58,-56,-73,-41,-54,-57,-68,-60,-74,-58,-79,-59,-67,-46,-61,-68,-82
9,7,-44,-51,-45,-57,-50,-65,-44,-49,-50,-63,-65,-66,-59,-79,-58,-65,-37,-45,-59,-82
9,7,-44,-51,-45,-57,-50,-65,-44,-49,-50,-63,-65,-66,-59,-79,-58,-65,-37,-45,-59,-82
9,7,-46,-50,-46,-58,-56,-63,-41,-53,-54,-62,-65,-67,-59,-76,-57,-64,-39,-48,-58,-78
9,7,-45,-51,-51,-61,-53,-64,-37,-48,-54,-62,-54,-67,-59,-73,-50,-63,-38,-48,-68,-78
9,7,-44,-52,-49,-61,-53,-64,-39,-50,-54,-62,-56,-67,-59,-74,-55,-63,-39,-48,-68,-78
9,7,-44,-52,-49,-61,-53,-64,-39,-50,-54,-62,-56,-67,-59,-74,-55,-63,-39,-48,-68,-78
9,7,-45,-52,-53,-61,-54,-65,-37,-50,-52,-62,-55,-66,-59,-74,-57,-63,-36,-48,-66,-77
9,7,-44,-52,-51,-61,-54,-65,-39,-50,-54,-63,-55,-66,-59,-73,-53,-61,-42,-49,-66,-77
9,7,-44,-51,-52,-61,-54,-65,-37,-50,-53,-63,-56,-66,-59,-73,-65,-61,-38,-49,-69,-77
9,7,-44,-51,-52,-61,-54,-65,-37,-50,-53,-63,-56,-66,-59,-73,-65,-61,-38,-49,-69,-77
9,8,-42,-50,-48,-64,-46,-59,-46,-56,-45,-60,-55,-76,-51,-64,-55,-68,-39,-40,-66,-87
9,8,-42,-50,-48,-64,-46,-59,-46,-56,-45,-60,-55,-76,-51,-64,-55,-68,-39,-40,-66,-87
9,8,-42,-48,-45,-67,-47,-60,-48,-54,-42,-54,-55,-76,-51,-65,-56,-67,-38,-44,-66,-85
9,8,-39,-49,-49,-67,-45,-59,-48,-55,-44,-54,-55,-75,-51,-65,-56,-70,-40,-45,-66,-85
9,8,-39,-49,-49,-66,-46,-59,-48,-55,-45,-54,-55,-73,-51,-66,-56,-71,-40,-44,-66,-84
9,8,-39,-50,-49,-65,-45,-59,-45,-52,-45,-57,-54,-74,-51,-65,-57,-71,-45,-40,-66,-85
9,8,-39,-46,-47,-62,-45,-58,-45,-57,-45,-63,-64,-76,-50,-64,-55,-68,-35,-42,-66,-86
9,8,-38,-47,-47,-64,-44,-58,-45,-57,-44,-62,-61,-79,-51,-64,-56,-67,-39,-43,-66,-84
9,8,-38,-47,-47,-64,-44,-58,-45,-57,-44,-62,-61,-79,-51,-64,-56,-67,-39,-43,-66,-84
9,8,-38,-47,-49,-64,-43,-58,-45,-56,-44,-62,-63,-79,-51,-64,-57,-66,-40,-44,-66,-85
9,9,-40,-48,-49,-63,-44,-63,-48,-57,-55,-59,-67,-77,-58,-70,-58,-76,-38,-46,-68,-86
9,9,-39,-49,-50,-64,-45,-62,-45,-58,-54,-58,-71,-77,-57,-70,-58,-76,-41,-45,-68,-84
9,9,-39,-48,-49,-64,-45,-62,-45,-59,-54,-58,-70,-78,-57,-70,-58,-76,-43,-45,-68,-84
9,9,-40,-49,-50,-64,-45,-63,-45,-58,-54,-59,-72,-77,-55,-70,-58,-77,-38,-45,-68,-84
9,9,-39,-51,-50,-64,-44,-64,-46,-58,-54,-60,-72,-77,-57,-70,-58,-75,-39,-46,-68,-83
9,9,-39,-51,-50,-64,-44,-64,-46,-58,-54,-60,-72,-77,-57,-70,-58,-75,-39,-46,-68,-83
9,9,-39,-47,-50,-63,-45,-64,-45,-58,-54,-58,-70,-77,-55,-70,-60,-77,-44,-45,-68,-84
9,9,-40,-49,-50,-64,-45,-64,-45,-58,-54,-59,-70,-77,-56,-70,-60,-76,-37,-46,-68,-84
9,9,-39,-50,-50,-64,-44,-64,-46,-59,-54,-60,-70,-76,-57,-70,-60,-76,-38,-46,-68,-84
9,9,-39,-51,-49,-64,-44,-64,-46,-58,-54,-60,-69,-75,-56,-69,-60,-74,-38,-47,-68,-83
9,10,-42,-47,-49,-66,-44,-58,-55,-62,-42,-56,-65,-76,-57,-67,-63,-66,-32,-43,-75,-85
9,10,-42,-47,-49,-66,-44,-58,-55,-62,-42,-56,-65,-76,-57,-67,-63,-66,-32,-43,-75,-85
9,10,-42,-47,-50,-67,-43,-59,-56,-63,-43,-56,-65,-77,-57,-68,-63,-67,-38,-43,-75,-84
9,10,-42,-46,-50,-67,-43,-58,-54,-64,-42,-55,-67,-77,-57,-67,-63,-67,-34,-44,-75,-84
9,10,-40,-47,-50,-67,-45,-57,-56,-63,-42,-54,-65,-77,-57,-67,-63,-68,-39,-44,-75,-84
9,10,-39,-46,-49,-67,-45,-57,-45,-63,-43,-54,-66,-76,-44,-67,-62,-68,-35,-44,-75,-84
9,10,-40,-46,-49,-66,-45,-57,-54,-63,-43,-53,-66,-74,-44,-68,-62,-67,-35,-45,-75,-85
9,10,-38,-47,-50,-67,-44,-57,-55,-62,-43,-54,-67,-75,-44,-68,-62,-69,-36,-44,-75,-86
9,10,-38,-47,-50,-67,-44,-57,-55,-62,-43,-54,-67,-75,-44,-68,-62,-69,-36,-44,-75,-86
9,10,-39,-47,-49,-67,-45,-57,-55,-63,-41,-54,-68,-75,-52,-68,-61,-69,-35,-47,-75,-85
9,11,-44,-50,-50,-64,-46,-57,-49,-62,-42,-56,-61,-75,-57,-65,-50,-67,-34,-43,-71,-85
9,11,-37,-49,-54,-64,-45,-58,-49,-65,-47,-57,-59,-73,-57,-65,-56,-71,-37,-43,-71,-87
9,11,-37,-49,-54,-64,-45,-58,-49,-65,-47,-57,-59,-73,-57,-65,-56,-71,-37,-43,-71,-87
9,11,-33,-48,-54,-63,-46,-57,-51,-66,-47,-58,-60,-74,-49,-65,-58,-68,-33,-41,-71,-87
9,11,-37,-49,-53,-63,-46,-58,-51,-65,-48,-59,-61,-75,-50,-66,-57,-68,-32,-40,-71,-85
9,11,-37,-47,-49,-63,-46,-57,-49,-60,-44,-58,-61,-73,-50,-66,-57,-66,-38,-48,-71,-85
9,11,-37,-47,-49,-63,-46,-57,-49,-60,-44,-58,-61,-73,-50,-66,-57,-66,-38,-48,-71,-85
9,11,-32,-47,-50,-64,-45,-57,-49,-60,-51,-58,-59,-73,-52,-66,-56,-66,-34,-41,-69,-86
9,11,-35,-42,-54,-64,-52,-56,-52,-59,-45,-53,-61,-77,-52,-62,-58,-64,-29,-42,-69,-83
9,11,-35,-42,-54,-64,-52,-56,-52,-59,-45,-53,-61,-77,-52,-62,-58,-64,-29,-42,-69,-83
9,12,-38,-49,-46,-64,-41,-53,-48,-63,-45,-60,-63,-72,-60,-64,-51,-67,-36,-43,-71,-86
9,12,-38,-49,-46,-64,-41,-53,-48,-63,-45,-60,-63,-72,-60,-64,-51,-67,-36,-43,-71,-86
9,12,-37,-49,-45,-64,-46,-53,-46,-63,-49,-60,-65,-72,-61,-65,-48,-68,-36,-43,-71,-87
9,12,-37,-50,-45,-64,-46,-53,-47,-63,-46,-60,-64,-72,-61,-66,-52,-68,-35,-43,-71,-87
9,12,-39,-50,-46,-63,-41,-54,-46,-63,-47,-59,-65,-72,-61,-66,-53,-68,-40,-42,-71,-86
9,12,-39,-52,-46,-64,-41,-54,-46,-63,-48,-59,-65,-73,-62,-66,-52,-68,-37,-42,-71,-85
9,12,-43,-52,-46,-64,-40,-54,-47,-62,-48,-60,-65,-73,-62,-67,-53,-68,-36,-40,-71,-86
9,12,-43,-52,-47,-64,-37,-55,-47,-63,-49,-57,-63,-73,-64,-67,-53,-69,-37,-40,-71,-85
9,12,-44,-52,-46,-64,-40,-55,-46,-63,-48,-59,-63,-72,-61,-67,-53,-68,-36,-40,-71,-86
9,12,-44,-51,-47,-64,-42,-54,-47,-63,-48,-60,-63,-72,-61,-67,-54,-68,-40,-40,-71,-86
9,13,-37,-45,-44,-62,-44,-58,-52,-58,-44,-60,-58,-76,-47,-66,-50,-65,-36,-41,-67,-85
9,13,-31,-46,-42,-62,-44,-58,-53,-58,-45,-61,-58,-77,-48,-66,-49,-65,-34,-44,-64,-86
9,13,-31,-48,-42,-61,-42,-57,-53,-57,-44,-58,-57,-78,-51,-66,-48,-63,-34,-41,-64,-86
9,13,-36,-45,-41,-62,-45,-58,-51,-59,-50,-58,-57,-77,-50,-67,-48,-64,-36,-41,-64,-85
9,13,-31,-46,-41,-62,-45,-58,-50,-56,-45,-58,-57,-77,-50,-67,-50,-64,-37,-41,-67,-84
9,13,-31,-45,-42,-62,-45,-58,-50,-58,-44,-60,-58,-77,-49,-67,-50,-64,-39,-42,-66,-86
9,13,-31,-45,-42,-62,-48,-58,-50,-58,-40,-60,-58,-77,-49,-67,-50,-64,-37,-42,-66,-85
9,13,-31,-45,-42,-62,-48,-58,-50,-58,-40,-60,-58,-77,-49,-67,-50,-64,-37,-42,-66,-85
9,13,-32,-46,-43,-62,-44,-58,-49,-58,-44,-59,-59,-77,-49,-67,-49,-64,-37,-42,-66,-86
9,13,-33,-47,-44,-61,-43,-54,-41,-58,-44,-56,-61,-78,-46,-66,-51,-64,-36,-43,-66,-86
9,14,-37,-42,-45,-63,-49,-56,-47,-58,-43,-59,-57,-74,-52,-71,-51,-65,-32,-44,-75,-87
9,14,-38,-40,-43,-64,-49,-59,-48,-61,-43,-59,-57,-76,-52,-68,-51,-69,-31,-44,-75,-87
9,14,-38,-40,-43,-64,-49,-59,-48,-61,-43,-59,-57,-76,-52,-68,-51,-69,-31,-44,-75,-87
9,14,-38,-41,-49,-66,-48,-58,-48,-59,-43,-60,-56,-76,-52,-69,-51,-67,-34,-44,-75,-87
9,14,-38,-39,-49,-63,-50,-53,-48,-61,-45,-60,-58,-76,-52,-70,-52,-65,-33,-44,-75,-85
9,14,-38,-39,-49,-63,-50,-53,-48,-61,-45,-60,-58,-76,-52,-70,-52,-65,-33,-44,-75,-85
9,14,-35,-39,-50,-64,-47,-56,-49,-59,-42,-60,-59,-76,-54,-65,-50,-67,-33,-42,-75,-86
9,14,-38,-40,-47,-64,-46,-55,-49,-60,-44,-60,-57,-75,-54,-66,-50,-71,-33,-46,-75,-85
9,14,-38,-42,-49,-64,-44,-55,-49,-60,-42,-58,-58,-76,-51,-66,-52,-69,-36,-45,-75,-86
9,14,-34,-41,-51,-62,-45,-53,-44,-59,-41,-57,-56,-76,-49,-69,-52,-69,-36,-44,-75,-86
10,0,-56,-65,-42,-45,-55,-66,-42,-45,-57,-68,-60,-68,-66,-77,-56,-66,-50,-58,-67,-85
10,0,-50,-60,-37,-46,-52,-63,-26,-35,-45,-58,-50,-60,-66,-75,-46,-54,-52,-61,-67,-76
10,0,-56,-66,-39,-48,-53,-65,-75,-39,-45,-58,-53,-62,-59,-79,-46,-56,-49,-54,-64,-77
10,0,-55,-64,-41,-45,-52,-64,-32,-39,-45,-58,-50,-60,-59,-75,-43,-55,-54,-52,-64,-77
10,0,-54,-64,-39,-44,-53,-64,-25,-40,-44,-59,-52,-60,-59,-75,-44,-53,-53,-53,-64,-76
10,0,-54,-64,-41,-46,-53,-63,-28,-40,-48,-59,-52,-61,-57,-75,-42,-55,-53,-54,-61,-76
10,0,-53,-64,-37,-43,-54,-64,-34,-38,-51,-60,-49,-63,-58,-75,-42,-55,-51,-55,-63,-78
10,0,-53,-61,-37,-44,-54,-66,-26,-35,-45,-60,-48,-58,-58,-76,-45,-57,-47,-58,-62,-78
10,0,-53,-61,-39,-44,-53,-65,-26,-36,-50,-60,-47,-58,-57,-76,-43,-56,-50,-57,-62,-78
10,0,-52,-62,-37,-44,-52,-68,-29,-36,-51,-63,-45,-57,-58,-76,-42,-56,-49,-58,-62,-77
10,1,-70,-64,-39,-51,-59,-72,-22,-39,-46,-63,-47,-62,-60,-82,-43,-53,-47,-62,-61,-78
10,1,-70,-64,-39,-51,-59,-72,-22,-39,-46,-63,-47,-62,-60,-82,-43,-53,-47,-62,-61,-78
10,1,-56,-61,-35,-45,-56,-69,-26,-37,-53,-67,-46,-61,-60,-81,-45,-54,-50,-61,-60,-76
10,1,-50,-63,-42,-48,-60,-67,-25,-35,-53,-68,-48,-59,-62,-78,-49,-59,-51,-56,-61,-77
10,1,-50,-63,-42,-48,-60,-67,-25,-35,-53,-68,-48,-59,-62,-78,-49,-59,-51,-56,-61,-77
10,1,-50,-63,-35,-45,-52,-70,-23,-37,-52,-68,-47,-62,-62,-82,-52,-56,-50,-59,-61,-78
10,1,-50,-63,-35,-45,-52,-70,-23,-37,-52,-68,-47,-62,-62,-82,-52,-56,-50,-59,-61,-78
10,1,-49,-62,-35,-43,-53,-70,-25,-36,-52,-67,-46,-63,-62,-82,-50,-56,-50,-56,-61,-79
10,1,-49,-62,-35,-43,-53,-70,-25,-36,-52,-67,-46,-63,-62,-82,-50,-56,-50,-56,-61,-79
10,1,-51,-62,-35,-47,-56,-71,-27,-37,-52,-66,-49,-65,-62,-82,-72,-54,-51,-58,-61,-78
10,2,-53,-62,-35,-48,-56,-70,-25,-39,-59,-65,-46,-63,-66,-79,-47,-51,-52,-56,-66,-77
10,2,-53,-63,-41,-50,-51,-69,-34,-37,-51,-68,-52,-61,-64,-83,-44,-54,-44,-59,-62,-78
10,2,-53,-63,-41,-50,-51,-69,-34,-37,-51,-68,-52,-61,-64,-83,-44,-54,-44,-59,-62,-78
10,2,-53,-62,-36,-47,-55,-70,-30,-33,-52,-65,-46,-60,-68,-79,-46,-53,-55,-63,-66,-76
10,2,-51,-64,-41,-49,-55,-70,-28,-34,-50,-67,-48,-61,-66,-80,-47,-51,-53,-59,-65,-76
10,2,-51,-64,-41,-49,-55,-70,-28,-34,-50,-67,-48,-61,-66,-80,-47,-51,-53,-59,-65,-76
10,2,-51,-65,-37,-49,-56,-70,-30,-34,-51,-66,-47,-61,-66,-79,-49,-52,-53,-59,-66,-76
10,2,-50,-65,-40,-47,-57,-70,-29,-34,-50,-65,-47,-62,-65,-80,-47,-51,-51,-58,-63,-76
10,2,-50,-65,-40,-47,-57,-70,-29,-34,-50,-65,-47,-62,-65,-80,-47,-51,-51,-58,-63,-76
10,2,-50,-63,-38,-48,-55,-70,-30,-35,-54,-65,-47,-59,-66,-80,-47,-51,-51,-55,-63,-76
10,3,-50,-63,-40,-51,-54,-70,-30,-35,-51,-73,-50,-60,-66,-77,-46,-50,-52,-60,-62,-76
10,3,-50,-63,-40,-51,-54,-70,-30,-35,-51,-73,-50,-60,-66,-77,-46,-50,-52,-60,-62,-76
10,3,-50,-59,-39,-44,-55,-70,-25,-39,-52,-66,-54,-61,-59,-82,-48,-55,-52,-56,-66,-80
10,3,-51,-60,-39,-46,-60,-69,-30,-39,-56,-68,-48,-62,-61,-81,-54,-58,-51,-58,-66,-83
10,3,-48,-65,-40,-48,-53,-70,-33,-40,-54,-68,-49,-65,-58,-80,-48,-56,-47,-59,-64,-83
10,3,-48,-65,-40,-48,-53,-70,-33,-40,-54,-68,-49,-65,-58,-80,-48,-56,-47,-59,-64,-83
10,3,-50,-62,-43,-42,-53,-72,-41,-43,-52,-67,-49,-62,-58,-80,-48,-54,-49,-59,-64,-80
10,3,-53,-63,-39,-42,-57,-70,-33,-40,-55,-66,-54,-64,-59,-81,-55,-54,-47,-60,-69,-79
10,3,-54,-63,-39,-42,-55,-70,-33,-42,-55,-70,-51,-61,-59,-80,-49,-54,-47,-57,-69,-82
10,3,-54,-63,-39,-42,-55,-70,-33,-42,-55,-70,-51,-61,-59,-80,-49,-54,-47,-57,-69,-82
10,4,-50,-64,-37,-46,-53,-71,-33,-39,-53,-71,-52,-64,-60,-81,-47,-56,-46,-58,-65,-79
10,4,-47,-61,-40,-43,-55,-68,-30,-37,-62,-63,-54,-61,-63,-79,-41,-55,-46,-52,-66,-78
10,4,-47,-61,-40,-43,-55,-68,-30,-37,-62,-63,-54,-61,-63,-79,-41,-55,-46,-52,-66,-78
10,4,-46,-64,-37,-47,-52,-71,-32,-40,-57,-66,-54,-65,-65,-80,-49,-58,-51,-57,-68,-82
10,4,-46,-64,-37,-47,-52,-71,-32,-40,-57,-66,-54,-65,-65,-80,-49,-58,-51,-57,-68,-82
10,4,-42,-62,-36,-48,-52,-66,-32,-40,-56,-63,-52,-64,-62,-73,-46,-56,-51,-56,-69,-78
10,4,-43,-64,-41,-46,-53,-67,-32,-43,-54,-63,-56,-64,-63,-74,-47,-58,-54,-58,-69,-81
10,4,-43,-64,-41,-46,-53,-67,-32,-43,-54,-63,-56,-64,-63,-74,-47,-58,-54,-58,-69,-81
10,4,-48,-65,-34,-44,-57,-71,-31,-38,-56,-68,-50,-65,-62,-79,-48,-52,-48,-58,-62,-80
10,4,-47,-58,-36,-45,-53,-73,-27,-42,-59,-73,-50,-65,-60,-81,-47,-53,-51,-59,-63,-82
10,5,-45,-57,-50,-59,-46,-57,-35,-46,-49,-60,-59,-65,-51,-66,-54,-61,-38,-55,-63,-75
10,5,-50,-56,-47,-59,-44,-54,-38,-50,-46,-61,-51,-62,-51,-64,-48,-57,-41,-46,-63,-72
10,5,-50,-56,-47,-59,-44,-54,-38,-50,-46,-61,-51,-62,-51,-64,-48,-57,-41,-46,-63,-72
10,5,-50,-56,-50,-58,-48,-55,-38,-45,-50,-60,-53,-58,-59,-63,-48,-54,-35,-52,-63,-71
10,5,-50,-59,-47,-59,-48,-53,-43,-45,-50,-59,-53,-60,-49,-64,-50,-57,-39,-48,-63,-73
10,5,-50,-59,-47,-59,-48,-53,-43,-45,-50,-59,-53,-60,-49,-64,-50,-57,-39,-48,-63,-73
10,5,-52,-58,-45,-62,-49,-53,-38,-47,-49,-62,-52,-61,-51,-65,-49,-59,-43,-49,-58,-73
10,5,-52,-55,-48,-59,-47,-57,-38,-45,-49,-63,-54,-63,-52,-65,-50,-63,-41,-47,-58,-74
10,5,-52,-55,-48,-59,-47,-57,-38,-45,-49,-63,-54,-63,-52,-65,-50,-63,-41,-47,-58,-74
10,5,-46,-56,-49,-59,-45,-60,-37,-45,-49,-59,-52,-65,-55,-72,-53,-57,-38,-49,-58,-74
10,6,-47,-58,-52,-59,-53,-67,-36,-44,-55,-67,-57,-68,-58,-73,-51,-63,-44,-55,-67,-81
10,6,-47,-58,-52,-59,-53,-67,-36,-44,-55,-67,-57,-68,-58,-73,-51,-63,-44,-55,-67,-81
10,6,-48,-55,-45,-53,-56,-69,-42,-50,-52,-67,-61,-72,-58,-77,-55,-65,-54,-57,-67,-82
10,6,-49,-56,-45,-54,-56,-69,-40,-49,-52,-67,-53,-72,-56,-80,-55,-65,-49,-53,-67,-82
10,6,-48,-54,-51,-53,-51,-68,-41,-51,-51,-68,-53,-72,-61,-80,-52,-65,-46,-52,-67,-82
10,6,-48,-54,-51,-53,-51,-68,-41,-51,-51,-68,-53,-72,-61,-80,-52,-65,-46,-52,-67,-82
10,6,-46,-56,-53,-54,-55,-67,-42,-52,-55,-67,-56,-69,-63,-80,-51,-64,-54,-55,-63,-80
10,6,-47,-53,-42,-55,-53,-68,-38,-49,-55,-64,-59,-71,-64,-76,-53,-64,-48,-54,-59,-83
10,6,-52,-54,-43,-57,-53,-65,-36,-55,-57,-70,-59,-72,-63,-74,-53,-65,-47,-53,-59,-82
10,6,-56,-53,-49,-53,-55,-71,-37,-52,-51,-68,-58,-71,-60,-77,-54,-67,-38,-54,-63,-82
10,7,-50,-50,-51,-61,-51,-64,-39,-47,-50,-64,-61,-65,-57,-76,-62,-63,-44,-46,-61,-74
10,7,-47,-50,-48,-58,-51,-62,-39,-50,-50,-62,-61,-67,-62,-75,-62,-64,-41,-47,-63,-81
10,7,-46,-50,-50,-58,-52,-64,-39,-50,-58,-63,-55,-64,-61,-74,-62,-63,-43,-51,-63,-82
10,7,-46,-50,-50,-58,-52,-64,-39,-50,-58,-63,-55,-64,-61,-74,-62,-63,-43,-51,-63,-82
10,7,-50,-53,-48,-58,-51,-63,-48,-51,-52,-60,-53,-66,-61,-73,-62,-66,-48,-51,-67,-77
10,7,-50,-53,-48,-58,-51,-63,-48,-51,-52,-60,-53,-66,-61,-73,-62,-66,-48,-51,-67,-77
10,7,-50,-52,-49,-60,-51,-63,-48,-51,-53,-59,-54,-66,-60,-73,-54,-65,-48,-52,-67,-77
10,7,-48,-53,-49,-58,-51,-63,-48,-53,-53,-59,-54,-64,-61,-72,-53,-66,-47,-51,-67,-78
10,7,-48,-53,-49,-58,-51,-63,-48,-53,-53,-59,-54,-64,-61,-72,-53,-66,-47,-51,-67,-78
10,7,-50,-52,-49,-58,-46,-63,-46,-52,-53,-60,-54,-67,-60,-74,-53,-65,-48,-50,-67,-78
10,8,-41,-52,-55,-68,-43,-57,-45,-59,-46,-62,-66,-79,-52,-65,-57,-74,-34,-44,-67,-85
10,8,-41,-51,-54,-69,-42,-58,-45,-59,-48,-62,-66,-78,-52,-66,-57,-74,-35,-44,-67,-85
10,8,-41,-51,-54,-69,-42,-58,-45,-59,-48,-62,-66,-78,-52,-66,-57,-74,-35,-44,-67,-85
10,8,-41,-52,-56,-68,-41,-59,-45,-60,-47,-61,-66,-80,-52,-66,-58,-74,-32,-45,-67,-87
10,8,-41,-52,-56,-68,-41,-59,-45,-60,-47,-61,-66,-80,-52,-66,-58,-74,-32,-45,-67,-87
10,8,-41,-54,-53,-68,-40,-58,-45,-60,-46,-62,-66,-80,-52,-67,-56,-73,-32,-46,-67,-87
10,8,-42,-54,-54,-69,-45,-59,-44,-59,-47,-62,-66,-80,-54,-67,-55,-73,-32,-46,-67,-87
10,8,-41,-52,-54,-68,-39,-58,-47,-59,-46,-62,-66,-79,-52,-67,-57,-74,-32,-46,-67,-87
10,8,-41,-52,-54,-68,-39,-58,-47,-59,-46,-62,-66,-79,-52,-67,-57,-74,-32,-46,-67,-87
10,8,-40,-52,-58,-68,-41,-59,-44,-60,-46,-62,-66,-79,-52,-67,-58,-73,-33,-45,-68,-87
10,9,-43,-48,-54,-70,-34,-61,-46,-67,-46,-58,-64,-85,-54,-73,-63,-72,-42,-46,-68,-88
10,9,-42,-51,-55,-71,-33,-61,-44,-67,-46,-58,-66,-82,-54,-73,-60,-71,-37,-47,-68,-86
10,9,-42,-51,-44,-71,-35,-61,-47,-67,-47,-58,-66,-82,-54,-73,-60,-72,-36,-46,-68,-86
10,9,-42,-51,-44,-71,-35,-61,-47,-67,-47,-58,-66,-82,-54,-73,-60,-72,-36,-46,-68,-86
10,9,-43,-51,-56,-71,-36,-61,-45,-68,-47,-59,-67,-81,-56,-73,-60,-72,-36,-46,-67,-85
10,9,-43,-50,-55,-72,-35,-60,-45,-66,-47,-60,-65,-80,-56,-73,-60,-71,-35,-46,-66,-87
10,9,-43,-50,-55,-72,-35,-60,-45,-66,-47,-60,-65,-80,-56,-73,-60,-71,-35,-46,-66,-87
10,9,-43,-54,-57,-71,-35,-56,-49,-70,-54,-58,-65,-79,-56,-70,-60,-74,-37,-45,-66,-86
10,9,-43,-54,-57,-71,-35,-56,-49,-70,-54,-58,-65,-79,-56,-70,-60,-74,-37,-45,-66,-86
10,9,-42,-53,-57,-72,-38,-56,-50,-71,-50,-59,-65,-79,-54,-71,-59,-74,-36,-46,-66,-88
10,10,-40,-52,-58,-70,-41,-57,-58,-63,-48,-57,-63,-81,-50,-72,-52,-72,-34,-48,-69,-86
10,10,-41,-53,-61,-75,-43,-58,-56,-66,-49,-55,-63,-80,-49,-71,-52,-73,-35,-46,-69,-88
10,10,-41,-52,-60,-72,-41,-57,-50,-67,-49,-57,-63,-81,-51,-69,-51,-73,-35,-45,-69,-88
10,10,-42,-53,-61,-75,-40,-57,-56,-68,-48,-56,-64,-79,-51,-70,-51,-72,-39,-47,-69,-87
10,10,-42,-53,-61,-75,-40,-57,-56,-68,-48,-56,-64,-79,-51,-70,-51,-72,-39,-47,-69,-87
10,10,-42,-55,-58,-75,-40,-57,-56,-67,-51,-59,-64,-82,-51,-69,-52,-72,-35,-46,-69,-86
10,10,-35,-55,-59,-76,-40,-57,-56,-67,-51,-56,-64,-82,-51,-68,-51,-72,-35,-46,-69,-86
10,10,-35,-55,-59,-76,-40,-57,-56,-67,-51,-56,-64,-82,-51,-68,-51,-72,-35,-46,-69,-86
