x,y,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20
20,9,-54,-65,-65,-80,-36,-38,-54,-62,-27,-39,-48,-63,-46,-53,-47,-60,-44,-55,-54,-70
20,9,-52,-63,-64,-78,-40,-38,-53,-61,-26,-38,-48,-63,-46,-53,-47,-62,-45,-54,-58,-70
20,9,-54,-63,-65,-78,-39,-38,-52,-61,-26,-38,-48,-63,-46,-53,-46,-61,-45,-54,-57,-70
20,9,-53,-64,-64,-77,-32,-39,-53,-60,-27,-39,-48,-63,-45,-54,-48,-60,-44,-54,-57,-70
20,9,-54,-64,-64,-77,-35,-40,-51,-61,-26,-40,-48,-63,-45,-55,-48,-60,-46,-55,-57,-70
20,9,-54,-64,-64,-77,-35,-40,-51,-61,-26,-40,-48,-63,-45,-55,-48,-60,-46,-55,-57,-70
20,10,-51,-57,-62,-75,-29,-38,-54,-67,-30,-35,-52,-62,-43,-46,-44,-57,-44,-53,-57,-69
20,10,-50,-61,-57,-74,-29,-43,-50,-64,-34,-41,-52,-61,-46,-54,-45,-58,-40,-54,-59,-69
20,10,-45,-59,-62,-73,-23,-41,-54,-67,-37,-42,-51,-59,-38,-55,-50,-56,-45,-57,-56,-70
20,10,-44,-57,-62,-74,-25,-41,-55,-67,-37,-42,-51,-58,-39,-54,-50,-55,-51,-56,-56,-70
20,10,-47,-56,-64,-73,-25,-41,-57,-69,-35,-40,-50,-58,-38,-52,-50,-55,-53,-56,-55,-70
20,10,-46,-56,-64,-74,-25,-42,-54,-68,-35,-42,-51,-60,-38,-53,-50,-54,-51,-56,-58,-70
20,10,-46,-58,-63,-74,-25,-43,-56,-69,-35,-42,-51,-60,-38,-53,-50,-57,-50,-57,-57,-73
20,10,-46,-58,-63,-74,-25,-43,-56,-69,-35,-42,-51,-60,-38,-53,-50,-57,-50,-57,-57,-73
20,10,-46,-58,-64,-75,-27,-42,-55,-70,-37,-42,-49,-60,-37,-52,-49,-57,-51,-57,-57,-73
20,10,-46,-57,-63,-74,-25,-42,-55,-70,-35,-42,-49,-59,-38,-51,-51,-56,-51,-57,-56,-73
20,11,-45,-56,-63,-74,-25,-42,-55,-70,-34,-40,-49,-60,-37,-50,-50,-57,-49,-56,-56,-71
20,11,-47,-59,-66,-77,-34,-42,-60,-63,-38,-35,-50,-60,-42,-52,-48,-60,-50,-58,-55,-71
20,11,-50,-56,-66,-75,-28,-44,-56,-63,-33,-39,-56,-59,-46,-52,-54,-60,-47,-56,-51,-69
20,11,-50,-62,-65,-76,-35,-42,-56,-64,-35,-39,-52,-64,-40,-52,-47,-61,-44,-55,-54,-71
20,11,-50,-61,-65,-75,-28,-42,-54,-66,-33,-39,-53,-62,-39,-53,-46,-62,-45,-56,-54,-71
20,11,-50,-60,-65,-75,-34,-42,-53,-67,-34,-39,-49,-62,-40,-54,-46,-63,-43,-57,-54,-70
20,11,-50,-59,-65,-75,-29,-43,-53,-67,-31,-40,-52,-63,-39,-53,-47,-63,-44,-56,-54,-69
20,11,-50,-60,-68,-75,-30,-43,-53,-67,-34,-40,-51,-63,-38,-54,-48,-63,-44,-55,-54,-70
20,11,-50,-60,-68,-75,-30,-43,-53,-67,-34,-40,-51,-63,-38,-54,-48,-63,-44,-55,-54,-70
20,11,-48,-56,-63,-77,-25,-40,-53,-65,-33,-36,-56,-60,-40,-48,-51,-58,-44,-55,-56,-73
20,12,-48,-58,-67,-78,-29,-42,-55,-69,-37,-41,-49,-63,-42,-53,-53,-60,-46,-55,-54,-70
20,12,-47,-58,-62,-75,-38,-42,-53,-62,-34,-36,-49,-64,-46,-46,-52,-59,-48,-50,-59,-70
20,12,-54,-60,-60,-76,-31,-42,-57,-64,-28,-35,-49,-63,-48,-51,-51,-59,-46,-59,-56,-73
20,12,-45,-58,-65,-76,-35,-42,-54,-70,-30,-39,-50,-62,-41,-49,-53,-59,-53,-56,-56,-70
20,12,-45,-58,-65,-76,-35,-42,-54,-70,-30,-39,-50,-62,-41,-49,-53,-59,-53,-56,-56,-70
20,12,-45,-58,-65,-76,-35,-42,-54,-70,-30,-39,-50,-62,-41,-49,-53,-59,-53,-56,-56,-70
20,12,-52,-58,-62,-77,-33,-44,-52,-61,-27,-37,-53,-60,-51,-53,-53,-63,-52,-58,-61,-66
20,12,-52,-59,-64,-73,-30,-39,-60,-61,-36,-38,-50,-61,-46,-56,-53,-63,-50,-52,-57,-64
20,12,-52,-60,-63,-76,-38,-41,-60,-63,-27,-33,-48,-60,-50,-51,-51,-61,-41,-54,-57,-64
20,12,-52,-58,-61,-77,-32,-44,-53,-64,-29,-37,-48,-61,-44,-57,-51,-58,-48,-52,-57,-66
20,13,-57,-57,-58,-74,-36,-42,-52,-62,-26,-36,-48,-60,-48,-48,-53,-57,-40,-53,-58,-63
20,13,-54,-63,-58,-76,-36,-45,-48,-59,-19,-33,-51,-57,-42,-48,-51,-60,-48,-58,-58,-63
20,13,-49,-63,-58,-75,-30,-43,-54,-61,-21,-33,-53,-59,-42,-51,-53,-61,-41,-60,-58,-64
20,13,-50,-63,-58,-75,-30,-43,-52,-62,-27,-34,-50,-58,-46,-56,-53,-63,-46,-61,-59,-64
20,13,-51,-66,-58,-76,-33,-42,-56,-64,-29,-31,-50,-60,-43,-50,-53,-62,-45,-57,-66,-67
20,13,-51,-65,-63,-73,-33,-43,-56,-61,-28,-31,-51,-61,-43,-50,-52,-62,-49,-56,-59,-67
20,13,-51,-65,-63,-73,-33,-43,-56,-61,-28,-31,-51,-61,-43,-50,-52,-62,-49,-56,-59,-67
20,13,-48,-64,-66,-73,-35,-44,-55,-59,-28,-36,-51,-61,-42,-51,-53,-61,-47,-56,-61,-64
20,13,-49,-62,-66,-73,-30,-45,-55,-62,-29,-30,-55,-61,-44,-50,-53,-64,-56,-59,-61,-66
20,13,-49,-59,-59,-76,-30,-47,-57,-66,-19,-31,-51,-61,-45,-50,-46,-63,-48,-58,-59,-66
20,14,-47,-60,-63,-73,-28,-42,-59,-61,-22,-33,-50,-63,-46,-49,-50,-59,-43,-56,-58,-64
20,14,-51,-61,-63,-75,-37,-45,-59,-64,-28,-39,-46,-61,-44,-54,-54,-58,-50,-53,-59,-68
20,14,-53,-63,-59,-72,-39,-44,-51,-60,-31,-40,-47,-64,-45,-54,-54,-62,-54,-57,-53,-69
20,14,-51,-63,-59,-74,-34,-44,-51,-63,-34,-40,-55,-61,-47,-54,-51,-59,-54,-52,-54,-67
20,14,-49,-61,-57,-74,-34,-44,-51,-60,-37,-37,-50,-62,-48,-55,-51,-60,-51,-54,-54,-66
20,14,-49,-60,-59,-72,-35,-45,-59,-62,-33,-39,-50,-61,-48,-55,-51,-58,-52,-53,-52,-65
20,14,-49,-60,-59,-72,-35,-45,-59,-62,-33,-39,-50,-61,-48,-55,-51,-58,-52,-53,-52,-65
20,14,-46,-63,-57,-73,-32,-45,-61,-64,-34,-39,-49,-63,-47,-56,-50,-59,-48,-52,-54,-65
20,14,-46,-63,-57,-73,-32,-45,-61,-64,-34,-39,-49,-63,-47,-56,-50,-59,-48,-52,-54,-65
20,14,-46,-61,-62,-73,-30,-45,-57,-63,-35,-39,-51,-65,-46,-57,-51,-59,-50,-53,-53,-67
21,0,-65,-70,-49,-61,-51,-59,-43,-52,-59,-59,-40,-43,-58,-70,-25,-37,-63,-67,-52,-65
21,0,-62,-72,-55,-63,-49,-59,-47,-50,-53,-59,-39,-43,-64,-68,-25,-37,-65,-67,-52,-69
21,0,-62,-73,-58,-58,-47,-60,-42,-47,-53,-58,-39,-45,-54,-72,-35,-36,-58,-69,-46,-66
21,0,-62,-73,-57,-58,-48,-57,-49,-56,-57,-57,-41,-43,-56,-73,-34,-34,-56,-64,-48,-66
21,0,-62,-71,-51,-55,-49,-59,-45,-48,-47,-59,-39,-43,-58,-70,-31,-36,-59,-68,-46,-64
21,0,-62,-71,-51,-55,-49,-59,-45,-48,-47,-59,-39,-43,-58,-70,-31,-36,-59,-68,-46,-64
21,0,-64,-71,-53,-62,-51,-61,-50,-51,-52,-57,-37,-43,-55,-69,-41,-35,-60,-66,-45,-66
21,0,-64,-75,-55,-57,-51,-55,-49,-49,-54,-59,-38,-43,-61,-70,-33,-35,-60,-68,-47,-64
21,0,-65,-67,-54,-58,-49,-57,-45,-51,-54,-56,-36,-43,-59,-68,-33,-40,-60,-68,-46,-67
21,0,-63,-71,-50,-57,-47,-56,-46,-45,-53,-57,-42,-43,-58,-69,-36,-30,-59,-66,-44,-63
21,1,-63,-67,-54,-61,-51,-61,-45,-54,-53,-57,-30,-45,-63,-71,-34,-39,-63,-72,-50,-61
21,1,-63,-72,-53,-60,-49,-57,-40,-57,-52,-58,-36,-40,-54,-71,-29,-31,-56,-65,-49,-61
21,1,-64,-70,-54,-62,-48,-54,-46,-52,-52,-55,-40,-41,-57,-72,-30,-32,-61,-65,-55,-65
21,1,-64,-70,-56,-60,-48,-56,-46,-50,-51,-56,-34,-44,-57,-71,-30,-30,-60,-64,-55,-62
21,1,-64,-70,-56,-60,-48,-56,-46,-50,-51,-56,-34,-44,-57,-71,-30,-30,-60,-64,-55,-62
21,1,-66,-69,-56,-58,-48,-60,-39,-52,-53,-63,-35,-42,-58,-71,-28,-33,-57,-65,-52,-63
21,1,-65,-71,-55,-59,-47,-60,-46,-49,-53,-63,-41,-45,-52,-71,-29,-30,-62,-64,-52,-62
21,1,-65,-70,-51,-60,-45,-57,-45,-51,-53,-61,-39,-44,-58,-71,-29,-30,-63,-65,-50,-63
21,1,-65,-70,-51,-62,-46,-56,-45,-54,-54,-57,-38,-44,-58,-72,-27,-30,-62,-64,-52,-61
21,1,-65,-70,-51,-62,-46,-56,-45,-54,-54,-57,-38,-44,-58,-72,-27,-30,-62,-64,-52,-61
21,2,-60,-70,-47,-60,-47,-58,-49,-52,-53,-55,-39,-45,-54,-71,-24,-35,-57,-63,-52,-65
21,2,-64,-69,-49,-61,-50,-59,-44,-54,-51,-59,-41,-40,-56,-65,-31,-34,-57,-66,-49,-68
21,2,-64,-67,-43,-61,-50,-63,-40,-52,-52,-60,-39,-43,-53,-70,-32,-35,-58,-68,-46,-61
21,2,-64,-67,-44,-62,-49,-63,-44,-52,-51,-60,-40,-42,-57,-70,-30,-33,-59,-69,-49,-61
21,2,-65,-67,-47,-61,-48,-62,-46,-53,-55,-60,-45,-41,-54,-70,-30,-33,-55,-69,-46,-61
21,2,-65,-71,-43,-62,-49,-64,-45,-51,-53,-59,-46,-44,-56,-69,-28,-35,-57,-69,-48,-64
21,2,-66,-67,-44,-60,-47,-60,-42,-50,-52,-62,-45,-41,-57,-70,-37,-37,-59,-69,-49,-61
21,2,-63,-68,-43,-63,-51,-64,-39,-52,-57,-58,-38,-43,-54,-69,-37,-34,-59,-71,-47,-61
21,2,-62,-69,-43,-63,-51,-65,-43,-52,-54,-59,-41,-42,-57,-70,-37,-34,-57,-71,-49,-60
21,2,-62,-69,-43,-63,-51,-65,-43,-52,-54,-59,-41,-42,-57,-70,-37,-34,-57,-71,-49,-60
21,3,-64,-72,-50,-61,-45,-54,-44,-54,-50,-53,-35,-42,-50,-69,-31,-31,-55,-68,-53,-61
21,3,-64,-73,-47,-58,-46,-55,-48,-54,-52,-57,-42,-44,-56,-68,-28,-40,-60,-67,-51,-65
21,3,-66,-72,-50,-61,-49,-54,-45,-55,-47,-53,-42,-45,-56,-71,-26,-36,-59,-65,-51,-69
21,3,-66,-72,-50,-61,-49,-54,-45,-55,-47,-53,-42,-45,-56,-71,-26,-36,-59,-65,-51,-69
21,3,-66,-74,-48,-63,-45,-51,-45,-53,-47,-55,-41,-47,-56,-72,-26,-36,-57,-66,-49,-65
21,3,-66,-75,-47,-59,-45,-53,-45,-52,-49,-54,-42,-49,-54,-70,-23,-38,-60,-66,-52,-62
21,3,-66,-75,-47,-59,-45,-53,-45,-52,-49,-54,-42,-49,-54,-70,-23,-38,-60,-66,-52,-62
21,3,-59,-72,-52,-59,-50,-54,-44,-54,-50,-56,-41,-49,-54,-71,-26,-34,-58,-67,-50,-65
21,3,-62,-71,-50,-59,-53,-56,-43,-52,-51,-60,-39,-45,-53,-72,-23,-31,-55,-67,-52,-68
21,3,-61,-69,-50,-61,-53,-53,-48,-54,-51,-60,-40,-47,-51,-70,-27,-31,-55,-67,-54,-65
21,4,-52,-68,-46,-65,-36,-58,-44,-53,-50,-49,-44,-44,-54,-71,-36,-46,-53,-61,-56,-58
21,4,-66,-70,-48,-58,-36,-51,-48,-50,-51,-58,-35,-36,-56,-69,-32,-40,-58,-70,-47,-66
21,4,-66,-70,-48,-58,-36,-51,-48,-50,-51,-58,-35,-36,-56,-69,-32,-40,-58,-70,-47,-66
21,4,-66,-74,-50,-58,-45,-49,-51,-57,-51,-55,-35,-44,-54,-71,-34,-37,-57,-69,-53,-64
21,4,-66,-72,-49,-58,-49,-52,-41,-54,-52,-54,-34,-43,-52,-69,-37,-42,-56,-64,-55,-61
21,4,-64,-72,-48,-58,-47,-52,-44,-53,-53,-53,-34,-42,-51,-67,-37,-41,-56,-64,-51,-61
21,4,-64,-73,-48,-57,-49,-52,-44,-55,-54,-55,-44,-42,-50,-70,-37,-39,-56,-66,-53,-62
21,4,-62,-74,-50,-59,-46,-52,-43,-53,-51,-55,-37,-40,-49,-71,-37,-39,-56,-65,-50,-61
21,4,-66,-75,-51,-58,-46,-51,-46,-55,-51,-58,-36,-42,-50,-72,-37,-39,-54,-67,-52,-64
21,4,-62,-75,-51,-59,-46,-52,-46,-54,-50,-58,-37,-42,-50,-73,-36,-37,-54,-66,-54,-64
21,5,-67,-68,-59,-76,-41,-51,-54,-64,-47,-53,-49,-55,-55,-61,-39,-54,-51,-66,-53,-66
21,5,-67,-72,-58,-72,-43,-52,-54,-64,-48,-55,-40,-53,-42,-61,-39,-46,-55,-66,-53,-66
21,5,-58,-70,-61,-71,-44,-50,-53,-67,-47,-57,-40,-54,-42,-60,-42,-43,-55,-67,-47,-68
21,5,-58,-71,-60,-71,-44,-50,-51,-67,-43,-55,-39,-53,-45,-61,-41,-43,-62,-67,-53,-69
21,5,-58,-71,-61,-71,-44,-52,-54,-67,-43,-55,-40,-54,-44,-60,-44,-44,-61,-66,-53,-69
21,5,-58,-72,-62,-70,-44,-52,-52,-65,-44,-54,-39,-54,-44,-61,-45,-44,-62,-66,-52,-71
21,5,-58,-72,-62,-70,-44,-52,-52,-65,-44,-54,-39,-54,-44,-61,-45,-44,-62,-66,-52,-71
21,5,-59,-72,-60,-71,-44,-53,-53,-67,-47,-54,-39,-55,-45,-61,-44,-43,-60,-66,-51,-70
21,5,-59,-72,-60,-71,-44,-53,-53,-67,-47,-54,-39,-55,-45,-61,-44,-43,-60,-66,-51,-70
21,5,-58,-72,-58,-72,-44,-53,-52,-69,-43,-55,-40,-54,-43,-61,-43,-45,-61,-68,-52,-69
21,6,-57,-66,-54,-68,-38,-52,-52,-64,-46,-51,-44,-55,-45,-61,-39,-50,-50,-61,-49,-69
21,6,-57,-68,-57,-64,-38,-52,-48,-61,-41,-49,-45,-53,-45,-60,-39,-52,-56,-64,-48,-67
21,6,-56,-65,-58,-66,-38,-52,-51,-59,-42,-49,-45,-53,-53,-65,-49,-52,-54,-66,-51,-66
21,6,-54,-70,-58,-65,-40,-52,-48,-59,-42,-49,-52,-51,-51,-64,-46,-53,-54,-67,-55,-68
21,6,-54,-69,-58,-65,-40,-51,-48,-57,-43,-49,-52,-50,-51,-65,-44,-51,-56,-68,-55,-67
21,6,-57,-65,-55,-66,-40,-52,-51,-59,-46,-55,-52,-52,-52,-61,-42,-57,-52,-65,-52,-68
21,6,-53,-63,-43,-67,-41,-49,-48,-59,-46,-54,-47,-55,-53,-61,-42,-54,-51,-65,-54,-68
21,6,-53,-64,-56,-68,-43,-50,-48,-59,-43,-51,-49,-52,-53,-61,-48,-54,-52,-63,-53,-67
21,6,-56,-64,-55,-67,-45,-51,-52,-58,-44,-52,-51,-52,-51,-63,-41,-53,-51,-66,-54,-66
21,6,-56,-64,-55,-67,-45,-51,-52,-58,-44,-52,-51,-52,-51,-63,-41,-53,-51,-66,-54,-66
21,7,-51,-70,-63,-71,-27,-48,-55,-64,-44,-46,-44,-51,-41,-62,-48,-46,-52,-62,-54,-64
21,7,-54,-69,-61,-74,-35,-53,-55,-64,-42,-51,-40,-47,-46,-59,-48,-50,-52,-63,-49,-64
21,7,-64,-70,-62,-75,-40,-52,-54,-65,-40,-52,-41,-47,-49,-61,-46,-51,-50,-63,-58,-63
21,7,-67,-70,-65,-72,-42,-55,-56,-65,-45,-51,-48,-47,-49,-60,-43,-46,-51,-63,-54,-63
21,7,-67,-68,-61,-75,-40,-54,-56,-62,-41,-51,-45,-54,-51,-60,-43,-50,-51,-63,-60,-63
21,7,-67,-68,-61,-75,-40,-54,-56,-62,-41,-51,-45,-54,-51,-60,-43,-50,-51,-63,-60,-63
21,7,-63,-71,-63,-76,-39,-52,-55,-67,-39,-51,-50,-53,-50,-59,-47,-48,-49,-65,-53,-63
21,7,-63,-67,-64,-72,-39,-52,-55,-61,-48,-49,-43,-51,-50,-59,-47,-45,-48,-65,-51,-62
21,7,-61,-67,-65,-72,-45,-55,-55,-63,-42,-53,-42,-53,-46,-61,-45,-45,-46,-66,-51,-63
21,7,-61,-67,-65,-72,-45,-55,-55,-63,-42,-53,-42,-53,-46,-61,-45,-45,-46,-66,-51,-63
21,8,-54,-59,-63,-77,-23,-41,-52,-68,-34,-42,-52,-60,-40,-55,-40,-61,-51,-56,-60,-73
21,8,-54,-60,-57,-73,-35,-39,-52,-68,-41,-46,-49,-62,-40,-52,-51,-53,-53,-57,-55,-73
21,8,-54,-61,-62,-76,-41,-35,-55,-65,-40,-42,-46,-59,-40,-54,-48,-53,-49,-58,-59,-72
21,8,-54,-60,-62,-75,-34,-40,-47,-69,-37,-43,-42,-59,-39,-54,-45,-54,-53,-61,-55,-73
21,8,-54,-60,-62,-76,-29,-35,-50,-68,-41,-44,-41,-60,-41,-51,-48,-55,-52,-60,-58,-74
21,8,-54,-61,-62,-74,-33,-43,-50,-72,-38,-47,-42,-60,-42,-51,-49,-55,-52,-56,-62,-74
21,8,-54,-62,-61,-73,-38,-43,-48,-74,-36,-48,-40,-61,-43,-56,-49,-56,-53,-57,-62,-74
21,8,-57,-60,-63,-73,-29,-43,-50,-73,-38,-48,-41,-62,-46,-53,-47,-55,-51,-56,-61,-73
21,8,-58,-60,-60,-77,-32,-37,-50,-66,-36,-41,-42,-62,-46,-53,-51,-57,-52,-63,-61,-74
21,8,-54,-59,-58,-75,-35,-39,-52,-68,-49,-46,-42,-58,-40,-52,-51,-57,-54,-63,-60,-76
21,9,-49,-55,-61,-72,-30,-40,-53,-65,-36,-47,-50,-61,-43,-52,-47,-57,-46,-51,-52,-72
21,9,-49,-59,-62,-77,-35,-38,-56,-64,-34,-39,-52,-62,-37,-57,-44,-59,-46,-58,-55,-72
21,9,-49,-59,-62,-77,-35,-38,-56,-64,-34,-39,-52,-62,-37,-57,-44,-59,-46,-58,-55,-72
21,9,-52,-64,-65,-77,-38,-39,-59,-68,-35,-40,-51,-61,-37,-53,-44,-62,-45,-58,-57,-73
21,9,-55,-61,-62,-76,-35,-39,-55,-71,-41,-41,-44,-61,-42,-50,-48,-59,-45,-56,-54,-73
21,9,-55,-63,-67,-75,-27,-39,-52,-69,-40,-42,-43,-61,-44,-54,-48,-62,-43,-57,-55,-72
21,9,-54,-61,-67,-76,-35,-39,-52,-68,-38,-43,-43,-61,-45,-56,-47,-63,-42,-56,-55,-71
21,9,-53,-61,-67,-76,-25,-43,-54,-66,-38,-39,-43,-61,-43,-56,-51,-60,-41,-56,-55,-71
21,9,-53,-61,-67,-76,-25,-43,-54,-66,-38,-39,-43,-61,-43,-56,-51,-60,-41,-56,-55,-71
21,9,-53,-62,-63,-76,-24,-47,-53,-67,-38,-39,-44,-64,-45,-56,-46,-60,-42,-59,-56,-71
21,10,-52,-55,-60,-75,-30,-42,-48,-64,-30,-34,-46,-64,-50,-54,-53,-60,-45,-55,-56,-72
21,10,-52,-57,-65,-75,-33,-42,-60,-66,-38,-40,-46,-62,-43,-55,-45,-57,-40,-50,-63,-78
21,10,-52,-62,-65,-75,-30,-41,-53,-66,-34,-38,-43,-61,-41,-55,-54,-58,-44,-51,-63,-72
21,10,-52,-62,-65,-75,-30,-41,-53,-66,-34,-38,-43,-61,-41,-55,-54,-58,-44,-51,-63,-72
21,10,-53,-62,-65,-74,-32,-40,-51,-65,-33,-40,-42,-61,-39,-52,-43,-58,-48,-52,-53,-72
21,10,-49,-62,-67,-75,-33,-43,-52,-66,-33,-38,-42,-62,-41,-52,-42,-59,-46,-52,-54,-73
21,10,-49,-61,-69,-75,-44,-44,-51,-65,-36,-37,-42,-62,-42,-52,-43,-57,-46,-51,-55,-75
21,10,-48,-62,-68,-73,-40,-43,-52,-66,-35,-34,-43,-61,-43,-54,-43,-60,-45,-52,-53,-75
21,10,-48,-62,-68,-73,-40,-43,-52,-66,-35,-34,-43,-61,-43,-54,-43,-60,-45,-52,-53,-75
21,10,-48,-63,-67,-74,-40,-43,-52,-67,-41,-38,-42,-63,-45,-53,-44,-57,-44,-53,-55,-77
21,11,-46,-56,-65,-72,-33,-44,-56,-58,-37,-44,-51,-59,-42,-53,-47,-62,-48,-53,-55,-69
21,11,-46,-57,-59,-73,-30,-45,-56,-65,-30,-39,-47,-64,-42,-56,-52,-62,-49,-54,-55,-72
21,11,-55,-54,-60,-75,-30,-43,-48,-63,-31,-38,-48,-63,-47,-52,-51,-57,-47,-58,-57,-71
21,11,-50,-55,-60,-76,-30,-43,-47,-63,-32,-38,-48,-63,-49,-52,-51,-58,-46,-57,-54,-70
21,11,-50,-55,-60,-76,-31,-43,-47,-66,-31,-40,-50,-65,-49,-53,-54,-59,-46,-56,-54,-73
21,11,-52,-55,-57,-76,-30,-42,-47,-65,-33,-37,-48,-64,-53,-53,-54,-61,-43,-56,-55,-73
21,11,-53,-54,-59,-78,-30,-42,-47,-66,-32,-36,-51,-64,-52,-53,-53,-61,-44,-54,-58,-73
21,11,-53,-55,-59,-77,-31,-43,-47,-65,-33,-35,-49,-66,-52,-52,-53,-62,-46,-54,-54,-72
21,11,-53,-55,-58,-76,-30,-42,-47,-64,-34,-35,-47,-64,-51,-53,-54,-61,-46,-55,-56,-72
21,11,-53,-55,-59,-75,-32,-41,-47,-63,-31,-36,-46,-65,-50,-55,-53,-58,-46,-54,-55,-72
21,12,-50,-56,-61,-78,-40,-42,-55,-59,-31,-45,-54,-63,-44,-52,-44,-64,-47,-53,-57,-65
21,12,-49,-59,-65,-75,-44,-43,-52,-58,-34,-47,-49,-60,-41,-51,-48,-59,-54,-56,-54,-68
21,12,-49,-60,-65,-72,-35,-46,-58,-60,-33,-44,-50,-60,-41,-54,-46,-63,-51,-53,-61,-67
21,12,-51,-60,-65,-73,-36,-45,-55,-64,-37,-43,-50,-62,-49,-51,-46,-62,-46,-55,-52,-63
21,12,-48,-60,-65,-73,-38,-45,-57,-61,-40,-43,-55,-63,-47,-52,-46,-63,-48,-55,-53,-64
21,12,-48,-59,-50,-74,-34,-45,-56,-60,-37,-52,-53,-67,-46,-51,-45,-62,-50,-56,-55,-65
21,12,-47,-58,-65,-73,-36,-44,-56,-59,-38,-52,-51,-65,-44,-50,-46,-61,-50,-56,-56,-64
21,12,-48,-56,-67,-73,-34,-44,-57,-59,-36,-48,-52,-65,-39,-51,-46,-60,-51,-53,-56,-65
21,12,-48,-56,-67,-75,-34,-43,-58,-60,-34,-47,-51,-66,-45,-53,-47,-62,-47,-53,-57,-65
21,12,-45,-57,-67,-72,-34,-44,-57,-58,-37,-44,-54,-62,-42,-53,-47,-62,-47,-52,-57,-66
21,13,-42,-57,-60,-74,-34,-42,-50,-55,-34,-39,-52,-58,-43,-53,-48,-59,-43,-56,-60,-63
21,13,-47,-57,-62,-76,-44,-41,-55,-61,-37,-43,-60,-64,-46,-51,-50,-61,-46,-50,-60,-62
21,13,-51,-56,-61,-76,-34,-40,-51,-61,-36,-40,-56,-60,-50,-52,-48,-57,-44,-50,-48,-66
21,13,-49,-58,-64,-74,-43,-39,-57,-60,-35,-40,-59,-60,-43,-52,-44,-60,-48,-51,-55,-64
21,13,-49,-58,-64,-74,-43,-39,-57,-60,-35,-40,-59,-60,-43,-52,-44,-60,-48,-51,-55,-64
21,13,-50,-58,-64,-74,-37,-39,-57,-61,-34,-41,-56,-62,-44,-53,-45,-60,-47,-52,-55,-64
21,13,-50,-58,-64,-74,-37,-39,-57,-61,-34,-41,-56,-62,-44,-53,-45,-60,-47,-52,-55,-64
21,13,-50,-59,-62,-76,-38,-36,-57,-61,-34,-42,-57,-60,-45,-56,-43,-60,-46,-53,-55,-66
21,13,-50,-59,-62,-76,-38,-36,-57,-61,-34,-42,-57,-60,-45,-56,-43,-60,-46,-53,-55,-66
21,13,-51,-59,-62,-76,-38,-37,-57,-59,-34,-47,-53,-62,-43,-55,-43,-64,-46,-52,-49,-65
21,14,-47,-57,-59,-77,-35,-42,-52,-61,-33,-34,-50,-60,-42,-56,-43,-61,-52,-57,-49,-63
21,14,-47,-57,-61,-73,-40,-44,-49,-54,-31,-35,-50,-63,-42,-53,-52,-55,-44,-52,-49,-60
21,14,-43,-55,-62,-74,-38,-46,-53,-58,-23,-34,-48,-61,-53,-52,-53,-55,-49,-58,-57,-68
21,14,-46,-59,-62,-73,-38,-41,-53,-59,-34,-39,-52,-60,-49,-54,-45,-61,-49,-54,-55,-63
21,14,-40,-57,-60,-74,-36,-43,-52,-56,-36,-39,-52,-59,-45,-52,-48,-59,-45,-56,-62,-67
21,14,-41,-56,-61,-73,-36,-41,-50,-55,-35,-40,-49,-61,-45,-52,-48,-58,-44,-55,-60,-66
21,14,-42,-56,-60,-72,-37,-42,-42,-55,-36,-40,-49,-60,-44,-53,-49,-58,-42,-55,-61,-65
21,14,-42,-58,-61,-73,-36,-42,-50,-55,-34,-39,-52,-60,-44,-52,-47,-58,-45,-56,-61,-65
21,14,-45,-57,-61,-73,-36,-43,-49,-55,-36,-38,-52,-60,-44,-53,-48,-59,-44,-56,-60,-64
21,14,-48,-57,-60,-73,-36,-41,-50,-55,-34,-39,-53,-59,-43,-53,-48,-58,-44,-56,-60,-64
22,0,-64,-71,-56,-57,-51,-57,-42,-49,-50,-56,-39,-43,-60,-68,-39,-31,-62,-67,-46,-64
22,0,-64,-71,-53,-61,-51,-62,-42,-55,-56,-55,-33,-42,-55,-73,-39,-34,-56,-67,-41,-61
22,0,-65,-70,-54,-61,-44,-51,-51,-55,-54,-59,-42,-44,-56,-68,-32,-41,-56,-69,-47,-66
22,0,-61,-73,-55,-66,-46,-55,-50,-58,-50,-59,-34,-41,-53,-70,-34,-31,-56,-67,-47,-65
22,0,-61,-70,-54,-61,-46,-55,-49,-54,-51,-60,-38,-45,-52,-68,-35,-35,-57,-69,-45,-67
22,0,-62,-73,-54,-63,-46,-55,-48,-57,-51,-61,-39,-42,-52,-67,-31,-35,-60,-67,-50,-65
22,0,-64,-71,-56,-61,-47,-56,-47,-56,-53,-61,-39,-41,-55,-71,-31,-33,-57,-64,-52,-66
22,0,-64,-69,-53,-64,-48,-57,-47,-57,-51,-59,-35,-42,-52,-70,-34,-31,-60,-68,-44,-62
22,0,-65,-74,-54,-60,-50,-62,-47,-54,-53,-57,-31,-38,-53,-68,-36,-40,-62,-70,-45,-63
22,0,-65,-74,-54,-60,-50,-62,-47,-54,-53,-57,-31,-38,-53,-68,-36,-40,-62,-70,-45,-63
22,1,-67,-71,-50,-58,-42,-57,-46,-54,-55,-56,-36,-39,-57,-67,-29,-34,-53,-69,-42,-61
